t,hr,eda,spo2,accel,ambient_temp,ambient_noise,device_id,Battery_level
98.5,91.79440121,0.644694415,100,2,32.46745848,48,1,90.15
98.75,75.30824348,0.433916576,94,2,33.51422879,37.4,1,90.125
99,62.86865471,0.342701074,98,1,32.46109409,40.8,1,90.1
99.25,93.53872374,0.394745281,94,0,33.3398511,71.3,1,90.075
99.5,78.85460155,0.599429883,99,4,34.32168908,45.7,1,90.05
99.75,92.37816312,0.525473114,94,0,33.68032395,47.7,1,90.025
100,64.05572341,0.487112262,92,1,33.0682532,45.5,1,90
100.25,74.00624977,0.449090619,92,0,33.48439826,64.3,1,89.975
100.5,80.052437,0.548535991,99,2,33.50900844,41,1,89.95
100.75,80.46980594,0.415089515,98,2,33.73631517,52.1,1,89.925
101,75.49934529,0.530566557,92,1,32.81657082,32.5,1,89.9
101.25,86.22849932,0.426874543,96,3,33.79628364,75.8,1,89.875
101.5,69.32379571,0.410234061,90,0,32.14780418,67.8,1,89.85
101.75,78.57620515,0.436251257,96,0,33.18505772,46.1,1,89.825
102,81.20295632,0.462459255,87,1,33.25586308,66.3,1,89.8
102.25,85.14438834,0.495117016,100,1,33.81666341,52.3,1,89.775
102.5,87.11614878,0.52354558,90,1,33.51131543,35,1,89.75
102.75,68.75357908,0.131163471,87,1,32.79721847,55.9,1,89.725
103,64.65885829,0.419234944,88,0,33.00750344,41.7,1,89.7
103.25,92.77676822,0.460843002,94,2,33.59934,34.7,1,89.675
103.5,83.32314012,0.650506204,90,0,33.46046633,77.6,1,89.65
103.75,72.51513463,0.391999739,88,1,33.21043795,63.4,1,89.625
104,95.51151976,0.516279662,86,1,33.25958311,37.8,1,89.6
104.25,81.15674634,0.649503031,95,0,33.848084,37.3,1,89.575
104.5,91.79297184,0.368703147,88,1,33.24115371,32.1,1,89.55
104.75,80.67518481,0.539397523,93,1,33.45595438,73.9,1,89.525
105,100.6074792,0.419772817,91,1,34.58496829,66.2,1,89.5
105.25,97.55340842,0.449536626,98,2,32.78815868,50.7,1,89.475
105.5,77.51035852,0.419688917,98,4,32.57407863,74.8,1,89.45
105.75,89.71570951,0.426814269,93,0,33.89179483,51.6,1,89.425
106,86.4537595,0.772191215,85,1,33.16067847,37,1,89.4
106.25,93.68631558,0.584445587,91,1,33.34088124,54.6,1,89.375
106.5,70.35076539,0.610173786,85,2,33.10942181,43.2,1,89.35
106.75,86.8605146,0.549199349,90,2,33.37009993,33.5,1,89.325
107,90.58424487,0.339374321,97,1,34.29926906,67.4,1,89.3
107.25,62.41260514,0.539495797,87,1,33.90106423,44.9,1,89.275
107.5,68.16741487,0.607292961,95,2,33.93111176,44.7,1,89.25
107.75,59.60767822,0.414660053,92,1,32.79188647,70.9,1,89.225
108,77.30593166,0.596532667,86,2,32.92442313,68.7,1,89.2
108.25,87.17542256,0.570433621,89,1,32.08046067,44.5,1,89.175
108.5,95.02357052,0.685204004,90,1,33.09530959,44.8,1,89.15
108.75,80.7409478,0.458221699,91,0,33.97835159,37.2,1,89.125
109,96.28615546,0.390238902,100,1,33.75847326,63,1,89.1
109.25,66.19898542,0.463837189,94,0,33.38924337,36.6,1,89.075
109.5,62.96617561,0.643557099,87,1,33.48884986,75.9,1,89.05
109.75,79.44452301,0.317159412,85,1,33.15555723,43.6,1,89.025
110,83.84065449,0.293162428,93,2,33.60237944,36.3,1,89
110.25,79.67305252,0.508939528,96,0,33.88293914,66.2,1,88.975
110.5,59.325579,0.455741071,96,2,32.69205661,66.2,1,88.95
110.75,79.1087996,0.500772789,97,1,33.64982384,46.5,1,88.925
111,66.95530499,0.594531177,95,1,33.96621744,58.4,1,88.9
111.25,86.69672549,0.444743065,91,0,33.29244986,42.1,1,88.875
111.5,83.66598246,0.312699417,91,1,33.85035031,57,1,88.85
111.75,70.60120214,0.704448156,93,2,34.90732722,73,1,88.825
112,74.86133083,0.400277171,99,0,33.4478286,62.4,1,88.8
112.25,69.40786478,0.394096288,93,3,33.69665353,76.5,1,88.775
112.5,79.37320903,0.610372001,93,0,33.13097146,47.3,1,88.75
112.75,89.55142321,0.461551088,95,3,33.59062558,31.9,1,88.725
113,70.14273954,0.493661015,92,0,33.73013581,37.2,1,88.7
113.25,85.04046516,0.548279012,95,2,33.59742117,77.5,1,88.675
113.5,74.69742382,0.60835831,87,0,32.99015234,40.4,1,88.65
113.75,72.07127168,0.466653931,94,1,33.60318089,57.8,1,88.625
114,78.9296964,0.651995201,86,1,34.23109797,50.3,1,88.6
114.25,69.64757678,0.286420015,91,1,33.72431788,48.4,1,88.575
114.5,74.46350695,0.575978724,99,1,33.98099359,63,1,88.55
114.75,68.02122107,0.416047244,100,1,33.38149401,51.8,1,88.525
115,99.64725133,0.637227132,94,3,33.87495012,62.1,1,88.5
115.25,80.35263552,0.514204448,99,4,33.63963392,62.7,1,88.475
115.5,73.00274492,0.432709467,93,1,33.02454464,34.2,1,88.45
115.75,82.13979911,0.566284109,97,0,33.6592605,37.1,1,88.425
116,78.8767195,0.589318835,97,0,33.00415167,76.9,1,88.4
116.25,77.790304,0.564189412,86,0,33.18355986,41.4,1,88.375
116.5,86.141667,0.397030376,100,3,33.59466415,39.4,1,88.35
116.75,87.5750771,0.451598288,94,1,33.64862214,36.6,1,88.325
117,74.69498852,0.499592716,100,1,32.90538377,54.3,1,88.3
117.25,74.24181759,0.495874035,87,2,34.02699289,33.9,1,88.275
117.5,77.24948303,0.574974548,85,1,33.78600314,48,1,88.25
117.75,56.98078835,0.298509877,88,1,33.14763578,58.9,1,88.225
118,64.84808938,0.533432705,86,2,32.7312076,78.8,1,88.2
118.25,93.66874267,0.471001865,93,1,33.42754771,41,1,88.175
118.5,96.44967714,0.416149938,90,1,33.27702814,71.3,1,88.15
118.75,77.5096396,0.425751322,92,0,33.55657023,60.9,1,88.125
119,85.76556963,0.478546234,85,0,33.31844167,61.2,1,88.1
119.25,83.11250155,0.13989149,98,1,32.49627157,57.9,1,88.075
119.5,110.7888081,0.429871043,88,2,33.30582653,70.5,1,88.05
119.75,91.19574911,0.412418518,94,2,33.34719044,67.8,1,88.025
120,78.72082409,0.553278321,99,0,33.81683051,63.9,1,88
120.25,70.44459559,0.419447332,93,1,33.15090016,76.8,1,87.975
120.5,63.9355368,0.47848862,86,1,34.33933734,71.5,1,87.95
120.75,82.03463636,0.654227663,92,2,32.54417972,67.3,1,87.925
121,72.43649255,0.599435152,87,1,34.15558375,77.4,1,87.9
121.25,65.7774629,0.59022714,98,3,33.38784051,51.9,1,87.875
121.5,73.53427116,0.450012757,10,0,33.92979244,31.7,1,87.85
121.75,69.18451996,0.554303228,10,1,33.53990074,63.9,1,87.825
122,96.87141635,0.47661022,96,1,34.06977777,46.4,1,87.8
122.25,88.81639757,0.480390679,100,3,33.30631902,51.8,1,87.775
122.5,79.92027359,0.540968534,90,3,32.95068979,30.7,1,87.75
122.75,94.79944139,0.440300641,87,1,34.21025214,67.3,1,87.725
123,80.77368308,0.64930031,99,1,33.44325968,69.5,1,87.7
123.25,71.38715799,0.483986986,90,1,33.61077924,38.8,1,87.675
123.5,95.23124077,0.561836057,92,1,34.11737596,59.5,1,87.65
123.75,85.38910044,0.645560048,99,1,32.98402238,69,1,87.625
124,69.62753846,0.603165377,88,1,33.79774545,48.4,1,87.6
124.25,78.09661322,0.35910809,98,0,33.20505262,54.6,1,87.575
124.5,71.24381747,0.54448959,86,0,33.43391532,74.2,1,87.55
124.75,66.17200269,0.585071939,86,1,33.53613948,58,1,87.525
125,89.26177548,0.589186302,93,2,32.74988907,41.4,1,87.5
125.25,99.0941664,0.388670517,93,1,33.11058148,56.7,1,87.475
125.5,66.01432426,0.434296476,88,1,34.17553645,40.7,1,87.45
125.75,85.62969237,0.599455824,88,0,33.94309559,47.1,1,87.425
126,73.49357431,0.423823963,94,2,33.46868021,66.7,1,87.4
126.25,75.12874616,0.470030394,97,1,33.62156173,50.6,1,87.375
126.5,74.07606076,0.657587581,98,2,33.35287875,39.1,1,87.35
126.75,71.3600923,0.495220075,92,0,34.17829169,36.6,1,87.325
127,80.48521628,0.427322586,99,0,33.39982371,64,1,87.3
127.25,71.69049884,0.412238264,92,1,33.61592105,57.4,1,87.275
127.5,82.70456826,0.533271933,93,2,34.07301507,74.2,1,87.25
127.75,79.49761891,0.366685199,99,1,33.11131426,74.8,1,87.225
128,77.61051953,0.475266404,95,2,34.27939459,74.4,1,87.2
128.25,70.92436338,0.533323053,88,1,32.7347693,32.7,1,87.175
128.5,74.23228669,0.629914982,95,0,34.31482107,31.3,1,87.15
128.75,87.55391226,0.566754808,87,1,33.31366221,53.6,1,87.125
129,85.00917188,0.428593488,99,1,33.37865063,70.9,1,87.1
129.25,70.22444755,0.617841932,98,1,32.55499491,56.7,1,87.075
129.5,80.99332305,0.470048496,91,2,33.27260264,46.1,1,87.05
129.75,87.51387123,0.376429698,98,0,32.98009673,56,1,87.025
130,63.30594719,0.482795864,96,1,33.19617683,67,1,87
130.25,85.43360192,0.64381692,96,0,33.43134452,37.1,1,86.975
130.5,73.37376241,0.516524005,95,0,33.97889581,46.1,1,86.95
130.75,85.70598669,0.501252186,95,3,33.60380168,52.8,1,86.925
131,72.36740843,0.663721164,89,3,33.65383833,66.9,1,86.9
131.25,61.95117899,0.356864515,92,0,32.95224031,59.8,1,86.875
131.5,63.72457562,0.371440089,98,1,33.05962296,40.2,1,86.85
131.75,80.48084947,0.338415353,99,0,34.39936251,73.8,1,86.825
132,82.59722502,0.537264819,86,0,33.13239948,64.9,1,86.8
132.25,70.95683375,0.516649313,94,2,34.32810413,36.3,1,86.775
132.5,86.38592459,0.654273637,96,3,33.3784694,39.9,1,86.75
132.75,63.38479938,0.524347508,89,0,33.50114397,63.3,1,86.725
133,79.33920201,0.459584284,85,1,34.03518258,78.9,1,86.7
133.25,67.889838,0.500179487,96,1,34.13594621,55.6,1,86.675
133.5,73.48163892,0.511770742,94,1,33.44459372,46.5,1,86.65
133.75,80.47398671,0.332823873,90,0,33.30587847,32,1,86.625
134,71.39586635,0.771033164,88,1,33.47203978,43.5,1,86.6
134.25,76.15444456,0.551987102,86,1,33.66897876,53,1,86.575
134.5,90.06292809,0.521000831,92,1,33.94565184,45.1,1,86.55
134.75,74.2310813,0.561516398,96,1,33.50211493,74,1,86.525
135,88.35692112,0.570941098,89,2,33.80944315,76.5,1,86.5
135.25,68.70293145,0.485944651,97,2,34.31917987,66.8,1,86.475
135.5,85.29804178,0.436875886,92,2,33.69065481,58.9,1,86.45
135.75,94.41568621,0.559945069,98,0,33.65582643,59.2,1,86.425
136,55.283555,0.538571084,92,2,32.74054459,36.4,1,86.4
136.25,72.03104745,0.41901099,95,2,32.18463493,54.8,1,86.375
136.5,85.77072127,0.641903561,92,0,33.69418786,73.2,1,86.35
136.75,77.96954614,0.529335204,98,0,33.45258788,70.9,1,86.325
137,83.71145873,0.572981936,93,3,33.24260866,70.9,1,86.3
137.25,73.96014813,0.639192089,95,2,33.6217651,31.5,1,86.275
137.5,80.86589787,0.502188882,99,2,33.46979814,67.1,1,86.25
137.75,78.44322765,0.531695201,90,0,34.06389013,32.6,1,86.225
138,91.67782062,0.581002724,85,2,33.54305543,77.5,1,86.2
138.25,82.54420843,0.427513892,86,2,33.12653836,44.8,1,86.175
138.5,83.37602662,0.505405166,91,1,33.99508312,61.2,1,86.15
138.75,75.88123034,0.512554859,96,0,33.39143446,50.1,1,86.125
139,75.12393776,0.404394145,91,1,33.76326834,77.2,1,86.1
139.25,75.67441812,0.731763679,94,3,33.26129465,46.3,1,86.075
139.5,83.94452142,0.359270656,88,0,33.17508656,33.4,1,86.05
139.75,75.79015519,0.37018961,94,1,33.54208412,76.9,1,86.025
140,82.89774857,0.631422658,100,3,33.50641432,70.6,1,86
140.25,100.754008,0.571326625,93,1,33.73991352,66.3,1,85.975
140.5,88.71124703,0.397403518,90,0,33.36567712,60.3,1,85.95
140.75,76.73976468,0.560728902,99,1,32.58182011,70.1,1,85.925
141,92.01213922,0.646785044,87,1,33.28361306,49,1,85.9
141.25,75.91924627,0.496973694,85,0,33.89690923,67,1,85.875
141.5,59.61875465,0.75988229,95,1,33.35131196,60.7,1,85.85
141.75,69.91913689,0.327593819,91,0,33.3768083,30.1,1,85.825
142,61.29208079,0.569382345,100,0,33.99318825,58.4,1,85.8
142.25,76.48486516,0.616652834,86,0,33.14401339,66.9,1,85.775
142.5,80.18418379,0.58913439,98,1,32.72859839,69.1,1,85.75
142.75,96.76437312,0.479564427,91,1,33.41968444,55.3,1,85.725
143,83.26927374,0.470955852,94,2,33.25791302,79.2,1,85.7
143.25,77.80899471,0.544414517,88,2,33.01687684,79.2,1,85.675
143.5,88.29405581,0.581575449,100,1,33.41231077,50.3,1,85.65
143.75,57.88864691,0.560247344,99,1,33.74575282,35.8,1,85.625
144,82.35614558,0.604005789,96,0,33.49535572,36.4,1,85.6
144.25,87.70865194,0.398113004,94,0,33.65349054,66.2,1,85.575
144.5,65.21413754,0.477222902,94,0,34.40670385,71,1,85.55
144.75,91.43754043,0.405998407,85,0,33.32856057,54.3,1,85.525
145,83.38496407,0.461388722,96,0,33.63917432,51.8,1,85.5
145.25,75.84712086,0.601522089,85,2,33.24539332,68.5,1,85.475
145.5,86.32781866,0.510798392,97,0,33.07682014,49.6,1,85.45
145.75,102.7069286,0.760685916,86,2,33.20754617,48.7,1,85.425
146,81.81866255,0.519340637,100,3,33.26062071,41.5,1,85.4
146.25,82.48220586,0.505969188,94,2,33.6797379,41.3,1,85.375
146.5,75.406391,0.510618292,91,2,34.67453789,62.1,1,85.35
146.75,71.50155631,0.436219131,92,0,33.14197828,39.4,1,85.325
147,88.30335817,0.494216339,85,1,33.29168735,40.9,1,85.3
147.25,71.43916174,0.612778803,96,2,33.46843849,66.1,1,85.275
147.5,80.71566237,0.511397067,85,1,33.69789942,61.4,1,85.25
147.75,75.22342553,0.420654027,100,0,33.63177541,33.6,1,85.225
148,84.78979826,0.407491538,94,1,34.1420479,58.4,1,85.2
148.25,83.33662105,0.454979811,91,1,32.28680396,75.9,1,85.175
148.5,90.37539944,0.507386343,95,2,32.30653506,43.5,1,85.15
148.75,74.89983601,0.619358654,97,0,33.25206091,47.7,1,85.125
149,77.30125065,0.365951136,100,2,34.04865009,73.9,1,85.1
149.25,70.21236284,0.468017372,99,1,32.71717598,71.8,1,85.075
149.5,75.5570674,0.514431002,89,1,31.99618383,79.1,1,85.05
149.75,83.77300493,0.316629423,87,2,33.7855897,69.1,1,85.025
150,87.56988617,0.416640172,96,0,33.62182861,73.2,1,85
150.25,70.77834676,0.432011146,87,3,32.9548958,71.5,1,84.975
150.5,88.6960592,0.420402963,98,0,33.0072302,41.1,1,84.95
150.75,93.55637859,0.519188955,87,1,33.01512814,50.3,1,84.925
151,84.13434903,0.483944039,90,0,33.55526766,44.9,1,84.9
151.25,98.76795813,0.44447139,89,1,33.18684236,73.7,1,84.875
151.5,72.26210801,0.542796263,94,0,33.74703196,75.3,1,84.85
151.75,67.55345297,0.672307472,89,1,32.07268667,49.4,1,84.825
152,62.21279751,0.663925652,99,0,33.07157407,31.4,1,84.8
152.25,94.96044311,0.307722823,94,0,32.93697302,51.6,1,84.775
152.5,86.54365656,0.557707218,92,0,33.37182966,43.5,1,84.75
152.75,79.44415329,0.482197671,92,2,33.23097612,42.7,1,84.725
153,82.79968626,0.515515534,97,1,33.89892189,52.7,1,84.7
153.25,68.74510953,0.460171697,91,0,32.57033161,79.5,1,84.675
153.5,104.4575198,0.511758863,94,0,33.52274574,41.1,1,84.65
153.75,81.29221182,0.51514074,91,2,33.77916821,45.5,1,84.625
154,81.09394795,0.442104824,97,1,34.42832372,55.5,1,84.6
154.25,87.25766624,0.410363245,93,1,33.25911701,31.9,1,84.575
154.5,84.81009232,0.455130432,94,2,33.6622293,37.8,1,84.55
154.75,82.23884024,0.523425926,99,3,32.5980686,32.9,1,84.525
155,72.09525545,0.559899634,85,0,32.3040219,34.6,1,84.5
155.25,84.71468357,0.585334898,90,2,33.92238719,60.7,1,84.475
155.5,98.82024496,0.450580998,89,1,33.49721985,65.9,1,84.45
155.75,93.45420046,0.528384457,88,1,34.08925634,43.7,1,84.425
156,95.93186627,0.596250259,85,0,32.81329856,37.4,1,84.4
156.25,74.88784324,0.61655949,95,0,33.75995107,35.2,1,84.375
156.5,70.1039518,0.494116715,98,3,34.43440892,30.2,1,84.35
156.75,78.7421308,0.477906828,92,2,33.7098528,70.9,1,84.325
157,80.55724912,0.519112423,97,0,33.63829075,59.8,1,84.3
157.25,90.94191518,0.385029253,93,0,33.50427804,74.9,1,84.275
157.5,63.0753537,0.480639049,90,0,32.71455927,66.4,1,84.25
157.75,95.29550319,0.57445864,95,1,34.17778647,73.5,1,84.225
158,78.41992101,0.564194713,95,1,33.19457118,73,1,84.2
158.25,75.7311893,0.47297324,87,0,33.75224163,43.5,1,84.175
158.5,69.87895625,0.52177182,90,1,32.71848285,34.3,1,84.15
158.75,63.45143328,0.417534966,85,1,32.91027017,73.5,1,84.125
159,88.23170584,0.570349215,93,3,34.2175437,72.2,1,84.1
159.25,80.73317967,0.492217856,88,1,33.32634886,41.3,1,84.075
159.5,67.100391,0.472404855,100,2,34.22663774,31.5,1,84.05
159.75,67.04921228,0.463827616,99,0,33.46088467,42.8,1,84.025
160,76.64215301,0.493710613,99,1,32.57905111,32.6,1,84
160.25,96.69021525,0.455212236,90,1,33.9460338,64.8,1,83.975
160.5,77.40408649,0.565814304,85,1,33.20505384,40.4,1,83.95
160.75,64.96857047,0.460471645,92,2,33.84934441,79.1,1,83.925
161,77.54256936,0.65929641,88,0,33.51260543,66.3,1,83.9
161.25,77.2727643,0.64652105,86,0,32.72844089,48.9,1,83.875
161.5,53.03113357,0.410845651,96,1,33.58214738,55.2,1,83.85
161.75,79.45705133,0.506970427,88,0,34.59811157,42.8,1,83.825
162,77.6906547,0.434934338,87,2,33.74649323,50,1,83.8
162.25,86.96206365,0.467335244,87,0,33.47124112,60.1,1,83.775
162.5,98.48956095,0.700242747,100,2,34.0376717,39.3,1,83.75
162.75,91.2656503,0.469242858,93,1,33.60533423,38.1,1,83.725
163,77.31111309,0.536022604,94,4,33.60476712,67.3,1,83.7
163.25,68.93474091,0.554132129,97,0,32.95418741,52.1,1,83.675
163.5,105.733598,0.399937063,88,1,33.61692401,32.3,1,83.65
163.75,80.59218434,0.414490453,97,1,34.01772171,77.5,1,83.625
164,80.13929292,0.379397763,92,0,33.08196892,35.5,1,83.6
164.25,79.75874913,0.411402927,88,1,34.21224791,78.9,1,83.575
164.5,81.98084761,0.214996989,99,2,33.45414699,75.5,1,83.55
164.75,78.55639588,0.55445824,91,0,33.05611524,69,1,83.525
165,74.26337993,0.705419384,92,0,33.99881604,33.3,1,83.5
165.25,74.53141059,0.514782074,96,0,33.35660288,74.4,1,83.475
165.5,79.6724673,0.358373114,87,0,33.87975744,41.4,1,83.45
165.75,74.56575229,0.435722362,99,1,33.35412068,66.4,1,83.425
166,72.87154217,0.454112315,92,0,33.47008693,38.3,1,83.4
166.25,81.06430228,0.398241522,86,0,33.7467801,66.1,1,83.375
166.5,77.45022783,0.586018264,95,0,33.64544853,62.7,1,83.35
166.75,95.03992989,0.581026004,99,3,32.50223411,52.3,1,83.325
167,53.49030192,0.384454821,100,1,32.93937813,40.7,1,83.3
167.25,90.91506852,0.572508104,89,0,33.96470499,38.9,1,83.275
167.5,92.46085192,0.652681266,97,1,33.43393171,35.9,1,83.25
167.75,59.26609768,0.690255821,93,1,33.23813435,57.8,1,83.225
168,76.57312406,0.786521202,87,1,32.82071299,37.7,1,83.2
168.25,76.28559134,0.409800735,99,1,32.96013184,31.5,1,83.175
168.5,65.92488305,0.782422043,99,1,32.48910068,58.9,1,83.15
168.75,72.22183312,0.464579361,87,0,33.44935964,73.2,1,83.125
169,68.89424155,0.440753454,90,2,33.20078121,48.1,1,83.1
169.25,97.52270443,0.532707237,96,3,33.01670605,63.6,1,83.075
169.5,89.35678393,0.441793867,91,2,33.46593829,52,1,83.05
169.75,92.71555095,0.539904414,93,1,33.68198532,44.5,1,83.025
170,87.21672064,0.367992281,93,0,34.54659897,65.2,1,83
170.25,68.70948229,0.47612474,98,2,32.74405829,35.7,1,82.975
170.5,74.75479734,0.628558223,86,0,34.07969052,64.4,1,82.95
170.75,84.89374561,0.494293871,94,1,33.98655078,43.6,1,82.925
171,67.77872191,0.514159579,100,2,33.11045363,41.6,1,82.9
171.25,87.1299843,0.54752586,98,0,33.60161798,49.5,1,82.875
171.5,77.59674602,0.617066163,89,2,33.27118338,42.8,1,82.85
171.75,76.25179192,0.334477529,94,0,33.59284429,66.4,1,82.825
172,87.10959968,0.558452405,95,1,34.25456551,63.8,1,82.8
172.25,84.44263311,0.473186086,88,1,33.80280312,56.5,1,82.775
172.5,76.39033834,0.51666379,85,0,33.75430419,46.8,1,82.75
172.75,91.59329803,0.605995017,85,0,33.28484534,73.4,1,82.725
173,69.18936672,0.380581335,89,0,32.75797167,40.3,1,82.7
173.25,86.15935607,0.398735556,94,0,33.39576589,68.1,1,82.675
173.5,85.93101258,0.306457004,85,1,34.10330408,66.9,1,82.65
173.75,76.90453561,0.445084106,95,1,32.73641607,58.3,1,82.625
174,83.26133022,0.633043234,93,2,32.97245532,50.1,1,82.6
174.25,67.48886424,0.487941281,89,1,33.56313387,43.5,1,82.575
174.5,89.24027019,0.36598751,100,2,33.00767261,50.6,1,82.55
174.75,78.15097864,0.451432126,100,0,33.10373828,66.6,1,82.525
175,74.77276979,0.35121383,96,0,33.28820071,69.1,1,82.5
175.25,90.49009226,0.38748139,91,1,32.8171913,79,1,82.475
175.5,72.95656309,0.538881891,96,1,33.01293908,42.4,1,82.45
175.75,65.91538704,0.382612667,91,0,33.85171396,54.4,1,82.425
176,64.43370826,0.611263431,90,0,32.84631511,42.1,1,82.4
176.25,86.06009951,0.492887971,100,0,32.70106393,62.9,1,82.375
176.5,67.19570648,0.50855947,96,1,33.18498751,61.2,1,82.35
176.75,97.54794182,0.472162703,93,1,33.86597775,41.3,1,82.325
177,59.18070592,0.577284784,94,0,33.4015391,43,1,82.3
177.25,96.96456368,0.578315989,85,1,33.26770946,60.9,1,82.275
177.5,82.11017467,0.533505435,97,1,33.5221794,62.9,1,82.25
177.75,79.03286888,0.556478911,86,1,32.62714628,69.9,1,82.225
178,74.55080913,0.478791033,93,2,33.74735283,36.6,1,82.2
178.25,83.99136114,0.554220301,94,1,33.69171752,50.7,1,82.175
178.5,79.62365298,0.466212222,91,0,33.29534576,37,1,82.15
178.75,91.03301882,0.500223162,98,3,34.00296226,36.4,1,82.125
179,81.14227649,0.472535625,99,1,32.93625195,67.8,1,82.1
179.25,81.50301761,0.454278146,95,0,34.0639545,40.8,1,82.075
179.5,76.36387788,0.43108882,90,3,33.57724683,43.2,1,82.05
179.75,79.43054376,0.54676901,98,0,33.33172371,37.2,1,82.025
180,83.07801769,0.631060591,89,3,33.49006318,71.3,1,82
180.25,62.89831607,0.617110197,88,1,33.44636762,73.9,1,81.975
180.5,66.51814578,0.374343466,86,0,34.11014145,43.2,1,81.95
180.75,87.43264094,0.628920305,100,1,32.96166044,38.9,1,81.925
181,81.70865438,0.46818415,88,0,33.11874038,54.1,1,81.9
181.25,78.16016664,0.560073302,96,0,34.01815145,36.4,1,81.875
181.5,80.18433933,0.409378467,89,1,33.20223253,49.8,1,81.85
181.75,83.47581705,0.514197991,93,1,33.95026654,69.2,1,81.825
182,74.6024032,0.531372318,95,0,34.34971799,72.3,1,81.8
182.25,72.21695275,0.351539521,92,2,33.29910249,34.3,1,81.775
182.5,81.95845255,0.560826717,94,1,33.84068116,61.3,1,81.75
182.75,70.21627222,0.634593501,93,0,32.92315386,30.8,1,81.725
183,84.08252756,0.482535205,89,0,33.87736665,58.9,1,81.7
183.25,62.97416396,0.636016813,87,0,33.59971199,52.1,1,81.675
183.5,90.29155637,0.481030651,85,4,33.73651914,58.8,1,81.65
183.75,84.72597482,0.584958453,85,4,33.17721396,31.9,1,81.625
184,82.56029734,0.278143003,99,0,32.66945829,53.5,1,81.6
184.25,89.82690984,0.741877778,100,3,33.75162603,76.5,1,81.575
184.5,96.65474444,0.649545825,90,1,32.46829842,50.2,1,81.55
184.75,90.14370065,0.47153745,85,0,33.34132475,33.2,1,81.525
185,61.59125769,0.302791097,88,1,33.97059093,45.3,1,81.5
185.25,67.20423033,0.528802837,94,0,33.59594887,45.9,1,81.475
185.5,73.75181422,0.355607445,98,1,34.47417132,60.2,1,81.45
185.75,80.2609105,0.544485354,98,1,34.01255458,54.1,1,81.425
186,85.1765902,0.541156572,86,0,33.17305081,44.8,1,81.4
186.25,72.74256187,0.405859683,100,0,33.51365669,70.6,1,81.375
186.5,81.86766764,0.612096702,100,0,33.47631465,32.7,1,81.35
186.75,72.44617068,0.58055747,85,0,32.70891162,55.2,1,81.325
187,73.88482197,0.597582334,88,2,33.02980054,54.8,1,81.3
187.25,65.93338903,0.50088577,95,0,33.21961955,31.8,1,81.275
187.5,70.76766754,0.358447593,90,1,32.48188975,56.7,1,81.25
187.75,66.48315394,0.597787227,96,2,33.52374673,61.4,1,81.225
188,70.24126747,0.47296286,94,0,33.37546408,64.4,1,81.2
188.25,90.53641797,0.361021986,100,1,32.66355305,43.9,1,81.175
188.5,70.50601111,0.635203937,92,0,33.70210643,37.2,1,81.15
188.75,106.3238206,0.709940752,89,0,33.85793637,56.1,1,81.125
189,84.93317901,0.495875187,92,2,33.61351724,67,1,81.1
189.25,81.84836124,0.715912115,87,1,33.33796591,45.5,1,81.075
189.5,71.4164222,0.509131473,98,1,33.79572108,76.1,1,81.05
189.75,87.00309879,0.46195441,87,2,33.84011018,36.6,1,81.025
